split_index,n_train,n_test,train_pos_pct,test_pos_pct,pairwise_pr_auc,pairwise_f1,hypergraph_pr_auc,hypergraph_f1,hyper_flag_pr_auc,hyper_flag_f1,hyper_recip_pr_auc,hyper_recip_f1,hb_graph_pr_auc,hb_graph_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff,annot_pr_auc_diff,value_pr_auc_diff,recip_pr_auc_diff,net_recip_pr_auc_diff
26,2676,712,6.427503736920777,4.775280898876404,0.10248768910762483,0.1524390243902439,0.27584539603987696,0.14358974358974358,0.28745653874922866,0.1834319526627219,0.19662350779795124,0.15789473684210525,0.29065485605346886,0.22115384615384615,0.188167166945844,0.06871482176360225,0.014809460013591902,0.07756410256410257,0.011611142709351707,0.0031983173042401947,-0.07922188824192572,0.09403134825551762
27,2769,619,6.211628746840015,5.492730210016155,0.14246643865164255,0.14775725593667546,0.2473771970356067,0.1761006289308176,0.2682422186322075,0.19469026548672566,0.24108506515090475,0.21774193548387097,0.30371448582208577,0.25,0.16124804717044322,0.10224274406332454,0.05633728878647906,0.0738993710691824,0.02086502159660078,0.03547226718987828,-0.006292131884701957,0.06262942067118102
28,2781,607,6.076950737144912,6.095551894563426,0.13243512269945706,0.20909090909090908,0.18166160254548852,0.19217081850533807,0.21329357743257696,0.22556390977443608,0.20550796070314978,0.22127659574468084,0.24047965526771123,0.23952095808383234,0.10804453256825416,0.03043004899292326,0.05881805272222271,0.047350139578494266,0.03163197488708844,0.02718607783513427,0.023846358157661257,0.03497169456456145
29,2652,736,5.957767722473605,6.521739130434782,0.09952117123564014,0.16463414634146342,0.15492626557518285,0.17177914110429449,0.16390050140115675,0.21052631578947367,0.15126194890184377,0.18241042345276873,0.17367580838782165,0.18181818181818182,0.07415463715218151,0.0171840354767184,0.018749542812638798,0.010039040713887337,0.008974235825973897,0.0097753069866649,-0.0036643166733390797,0.022413859485977877
30,2728,660,6.121700879765396,5.909090909090909,0.13678473872256913,0.21660649819494585,0.22525003687908327,0.3194444444444444,0.24142742720419202,0.2251655629139073,0.2517206128117575,0.21455938697318008,0.2831554974617335,0.23255813953488372,0.14637075873916439,0.015951641339937872,0.05790546058265025,-0.0868863049095607,0.01617739032510876,0.041728070257541494,0.02647057593267424,0.031434884649976014
31,2762,626,6.2997827661115124,5.111821086261981,0.10931051215980339,0.1773049645390071,0.1725587846329784,0.1391304347826087,0.18535678934079347,0.18808777429467086,0.15088043155968864,0.1686746987951807,0.19581728034881293,0.21649484536082475,0.08650676818900954,0.03918988082181765,0.02325849571583452,0.07736441057821605,0.012798004707815058,0.010460491008019462,-0.021678353073289774,0.044936848789124295
32,2754,634,6.245461147421931,5.3627760252365935,0.13670957451366042,0.15172413793103448,0.24203531371980913,0.174496644295302,0.27075742426177435,0.21978021978021978,0.24767550922917997,0.21333333333333335,0.27747719834078965,0.27906976744186046,0.14076762382712923,0.12734562951082598,0.035441884620980524,0.10457312314655845,0.028722110541965218,0.006719774079015306,0.005640195509370838,0.029801689111609686
33,2742,646,6.272793581327499,5.263157894736842,0.09259012307569929,0.18867924528301888,0.15422530887082156,0.1640378548895899,0.16516611174705495,0.17613636363636365,0.1525029945027407,0.18775510204081633,0.17989666071776733,0.19230769230769232,0.08730653764206804,0.003628447024673437,0.025671351846945772,0.028269837418102406,0.010940802876233391,0.014730548970712382,-0.0017223143680808461,0.02739366621502662
34,2753,635,5.99346167816927,6.456692913385827,0.10298116224329086,0.18952618453865336,0.19447476809885228,0.22377622377622378,0.21068392817139056,0.2127659574468085,0.1767103805762992,0.19123505976095617,0.1969729056772533,0.22123893805309736,0.09399174343396245,0.031712753514444,0.002498137578401033,-0.00253728572312642,0.01620916007253828,-0.013711022494137248,-0.017764387522553077,0.02026252510095411
35,2774,614,6.164383561643835,5.700325732899023,0.15057685121610578,0.1724137931034483,0.12430758782018846,0.16184971098265896,0.12111278278998219,0.1749271137026239,0.12188551409592438,0.17054263565891473,0.1388523377251912,0.15789473684210525,-0.011724513490914579,-0.014519056261343033,0.014544749905002749,-0.0039549741405537076,-0.003194805030206263,0.017739554935209012,-0.002422073724264076,0.016966823629266825
