split_index,seed_index,noise_seed,n_train,n_test,pair_pr_auc,pair__pair_Degree,pair__pair_LocalClustCoeff,pair__pair_TriangleCount,pair__pair_AvgNeighborDegree,pair__rand_0,pair__rand_1,pair__rand_2,pair__rand_3,pair__rand_4,hyper_pr_auc,hyper__base_Degree,hyper__base_LocalClustCoeff,hyper__base_TriangleCount,hyper__base_UniquePartners,hyper__base_AvgNeighbourDegree,hyper__stoich_WeightedTriangles,hyper__stoich_AvgNeighbourDegreeStoich,hyper__stoich_RangeComplexSize,hyper__stoich_MedComplexSize,hyper__stoich_MedianRatio,hyper__stoich_RangeRatio,hyper__protein_RangeUniqueRatio,hyper__protein_MedComplexNodes,hyper__protein_RangeComplexNodes,hyper__protein_NormUniqueSum,hyper__rand_0,hyper__rand_1,hyper__rand_2,hyper__rand_3,hyper__rand_4
2,0,2042,2792,596,0.21423087694076956,0.024173149559191223,0.07773442150318546,0.01809713820528588,0.03525274552430814,-0.0005776744366951719,0.007646826263534592,-0.007450396244023908,-0.006596973331591205,-0.0032735594395169572,0.40901427608191354,0.08881130040667795,0.014801546365157592,0.0436598213520561,0.016083581437811162,0.004565572732585427,0.012481068449797388,0.036970714022525566,0.006788806082401999,0.06420690318636477,0.07267457645579187,-0.006111994815542815,0.028038493807215115,0.07628215217729585,0.0023387915984750263,0.15992862985174935,-0.005971307574451934,0.015948701049384655,0.0040970346337652844,0.006056533532326292,-0.008185621621875921
2,1,2043,2792,596,0.2204874639459707,0.012876405085068812,0.07821419315375873,0.013396385267018519,0.03397143913905678,0.0007529430172563467,0.0008444765560406603,-0.007883922113125257,0.005347405762606691,0.00504590971992507,0.43265014793916307,0.046651334066898975,0.019745070253839665,0.030332749681271014,0.005092820231361828,0.0042558760633922554,0.0008429379539930282,0.03362248997521651,-0.001034453984241296,0.10904379076676814,0.0715921814556606,-0.009020307594807337,0.012646254616286063,0.07565164986815566,-0.002332891595994735,0.1905613657600947,-0.001237479231064309,0.009409641299226178,-0.00909575871755563,0.001216574707524737,-0.01350025401955835
2,2,2044,2792,596,0.23921785556790595,0.022072373803750996,0.0876497499893356,0.021475316110174038,0.040223384272724004,0.003952943739127271,0.005679900028132759,-0.0007799659344171234,0.01254126537065999,-0.007777758239585189,0.41117524414016976,0.028889149655450835,-0.008833654167729216,0.025803126995959352,0.004819372213318679,-0.006228774078362575,0.004837726976290868,0.026193334675929165,-0.00020052378898300917,0.06747987854571998,0.06364913005897196,-0.004250767684552975,0.02299673785623807,0.07119084973978167,0.003702097458505654,0.1441460421643059,0.0006237182616029124,0.0041640492640709625,-0.009344886873592551,0.013867025687763195,0.003396560404805055
2,3,2045,2792,596,0.24244378514477294,0.04059251046695448,0.09863801586650293,0.0379812096415278,0.045706834704164215,-0.009331021453420555,0.020700329563451258,0.02162347194069877,0.008829833847025265,-8.410855495689373e-05,0.38011063886299523,0.03408858870499661,0.0021100771035189037,0.021214273903387964,-0.0011816263477388233,-0.003764811201381735,0.030359633378344082,0.002176672277811942,-0.005446052361495146,0.05391658549751621,0.049528229034766384,-0.01628113767593902,0.022879998228302296,0.05786696972800017,-0.004007863670411477,0.15281620298133475,-0.013182280216644676,-0.0020242766607161456,-0.0006108669452715599,-0.015092269395288255,-0.007993775401294178
2,4,2046,2792,596,0.23158237796759043,0.03293630027106646,0.08239313310540371,0.020907399762070598,0.044075769115379894,-0.002017956272076396,0.010290148688952316,0.008951945195131011,-0.007620643858912981,0.0018235690483997008,0.383599238908144,0.023311018659301602,0.01361394973091295,0.030495550032348336,0.009951948406474426,0.009139318178338619,0.006058670206596534,0.010031672211120219,-0.0010162887689527278,0.06927987800573436,0.04479637141446073,-0.007863845258108165,0.005730910352823459,0.06871444672225224,0.0024162478336980987,0.1540343798143514,-0.005575124584184315,0.002351151904273441,0.0012234420381928234,-0.01618959452923254,0.0037261725686280668
2,5,2047,2792,596,0.23379847421872382,0.030903939675053192,0.08989539260826525,0.014076609438029283,0.0358059457515716,0.005186829007141164,0.0009719047370452871,0.0007823732906277719,0.0023968809682272246,0.0009394458420151936,0.38734792362469844,0.06944275490123722,0.02306325879719336,0.03202278448540274,0.006063845103367915,0.010881437468251353,0.025060154086362203,0.022964440295358785,-0.0011449899666668873,0.06198575448353303,0.04700157141717671,-0.006384047030293977,0.014531296235373064,0.06589875414429504,-0.0022823428217300656,0.1424365387522362,-0.0040037004059426725,0.0031831726165402916,-0.0050794734036484716,-0.006384192335806333,-0.001510222245330739
2,6,2048,2792,596,0.229074458104038,-0.002895508714425646,0.07415707304888851,0.017440495115645792,0.042354150359502955,0.016674027498356236,-0.011201264857226136,0.00022570142195086352,0.012978392931380908,0.0015809521499743988,0.4072757252557205,0.0463362886026411,0.023414661356916732,0.0414648984240952,0.03208383523036973,0.007002986285683338,0.02624625179468592,0.0381386040107694,-0.003203655793097776,0.08013880381112916,0.07274074815890422,-0.002612909622470366,0.027036356428103665,0.08906756929792677,0.003721195772744773,0.1698698913061895,0.006382761944559201,-0.02304325301858596,0.012883761510614083,0.01703525306329774,0.008719719744138866
2,7,2049,2792,596,0.22548206101277304,0.017756476704175152,0.07502890225729376,0.022809234917723523,0.0346394700558562,-0.006878189140570745,-0.0007902508093502042,0.012891353725072746,0.0021751166323728892,0.003961043218428867,0.43118586797959596,0.04636619737045976,0.007392681852793803,0.024744001920228315,0.02081172201624084,0.0073352611818480185,0.012224446094105968,0.04237451349232661,-0.0002565362551204764,0.07693889660339,0.08211466751449174,-0.006952104776633328,0.02336476739562927,0.08880715081316877,0.003162924052810612,0.1826003926066095,-0.0024947200549558955,-0.0044014790135724294,0.01009643576100172,-0.0005387183005368723,0.011386737031598948
2,8,2050,2792,596,0.2246128993800762,0.011541572041074949,0.07742724482348587,0.01574857131585363,0.035874843833351724,-0.0006610832742719536,0.0029063005720181695,0.008192621554370024,0.009853736845074828,-0.011031341240264952,0.4139087612168021,-0.0013458805658767392,0.0015592359711898596,0.01413877973458122,-0.0031161097971644292,-0.004228255318606394,-0.014873724691327705,0.015511427640818181,0.0011792928729936537,0.07026050033138825,0.039916425309426726,-0.006930954895269692,0.010805409712293972,0.05440315255369168,0.005233549307600488,0.18533629912982338,-0.011400104910949282,-0.00983887021193593,0.0016882171618143316,-0.011939730529104303,-0.028285213756965848
2,9,2051,2792,596,0.20133499059574844,0.007951502401425187,0.057350552452835005,0.009227093220805765,0.028938268925411275,-0.000479504846176243,-0.006030059476421759,-0.011829830316799142,-0.0016207152995815737,-0.01145168708160591,0.3858297824072253,0.028423055036014395,0.008048087667496845,0.01845995259490756,0.0009622339838615213,-0.009151631379989039,-0.016485845202657074,0.012838311552203201,-0.002721666806826567,0.06232436836919845,0.0654852499147918,-0.004953975552286794,0.02181550876930859,0.0574900017824362,0.0005247132054436498,0.15583955235250221,0.00026932905361248816,-0.010904571885876624,-0.006957535038547275,-0.025915546308681592,-0.004427889809202196
