ProteinId,base_Degree,base_LocalClustCoeff,protein_NumSubgroups,protein_AvgSubgroupSize,base_ComponentSize,base_ComponentEdgeNodeRatio,base_TriangleCount,stoich_WeightedTriangles,base_UniquePartners,stoich_ProtStoichSum,stoich_ProtAvgStoich,stoich_ProtMaxStoich,stoich_MedianRatio,stoich_RangeRatio,stoich_MinComplexSize,stoich_MaxComplexSize,stoich_AvgComplexSize,stoich_MedComplexSize,stoich_RangeComplexSize,protein_MinComplexNodes,protein_MaxComplexNodes,protein_AvgComplexNodes,protein_MedComplexNodes,protein_RangeComplexNodes,base_BetweennessCentrality,base_EigenvectorCentrality,base_KatzCentrality,protein_NormUniqueSum,protein_AvgUniqueRatio,protein_MaxUniqueRatio,protein_RangeUniqueRatio,protein_MedianUniqueRatio,base_AvgNeighbourDegree,stoich_AvgNeighbourDegreeStoich
P29459,7,0.2746031746031746,0,0.0,14,1.0,11,17.703817036775103,6,2.25,0.32142857142857145,0.5,0.25,0.25,2,4,3.4285714285714284,4.0,2,2,4,3.142857142857143,3.0,2,8.012147745197465e-06,4.387848130447909e-154,0.009288916324461405,2.416666666666667,0.3452380952380953,0.5,0.25,0.3333333333333333,5.071428571428571,4.952380952380952
P40189,5,0.14166666666666666,0,0.0,14,1.0,9,15.157885685149328,9,1.6666666666666665,0.3333333333333333,0.5,0.3333333333333333,0.25,4,6,4.8,4.0,2,3,4,3.4,3.0,1,1.0055136333705241e-05,2.3751192074778902e-154,0.008451015580982574,1.4999999999999998,0.29999999999999993,0.3333333333333333,0.08333333333333331,0.3333333333333333,3.833333333333333,3.833333333333333
Q14213,7,0.3992063492063492,0,0.0,14,1.0,11,17.703817036775103,5,2.25,0.32142857142857145,0.5,0.25,0.25,2,4,3.4285714285714284,4.0,2,2,4,3.142857142857143,3.0,2,3.993894533511057e-06,4.369020325079409e-154,0.009285248692894382,2.416666666666667,0.3452380952380953,0.5,0.25,0.3333333333333333,4.738095238095238,4.619047619047619
Q99665,4,0.16666666666666666,0,0.0,14,1.0,10,16.094379124341003,6,1.25,0.3125,0.5,0.25,0.25,4,4,4.0,4.0,0,3,4,3.75,4.0,1,2.410022862465559e-06,2.8617577037364046e-154,0.00807868486124943,1.0833333333333333,0.2708333333333333,0.3333333333333333,0.08333333333333331,0.25,5.75,5.75
Q6UWB1,2,0.75,0,0.0,14,1.0,6,9.656627474604601,5,0.5,0.25,0.25,0.25,0.0,4,4,4.0,4.0,0,4,4,4.0,4.0,0,2.7788230743591857e-07,1.3151866213740932e-154,0.007212678614305331,0.5,0.25,0.25,0.0,0.25,5.333333333333334,5.333333333333334
Q9HB29,4,0.0,0,0.0,13,0.9230769230769231,3,4.1588830833596715,5,1.5,0.375,0.5,0.3333333333333333,0.16666666666666669,2,3,2.75,3.0,1,2,3,2.75,3.0,1,3.1745874528367418e-06,1.6876210296154356e-163,0.007964501094063662,1.5,0.375,0.5,0.16666666666666669,0.3333333333333333,4.0,4.0
Q9UHA7,1,0.0,0,0.0,13,0.9230769230769231,1,1.3862943611198906,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,3,3,3.0,3.0,0,3,3,3.0,3.0,0,0.0,5.185334207883289e-164,0.00675021691133261,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,6.5,6.5
Q9NZH7,1,0.0,0,0.0,13,0.9230769230769231,1,1.3862943611198906,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,3,3,3.0,3.0,0,3,3,3.0,3.0,0,0.0,5.185334207883289e-164,0.00675021691133261,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,6.5,6.5
Q9NZH8,1,0.0,0,0.0,13,0.9230769230769231,1,1.3862943611198906,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,3,3,3.0,3.0,0,3,3,3.0,3.0,0,0.0,5.185334207883289e-164,0.00675021691133261,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,6.5,6.5
Q9UBH0,1,0.0,0,0.0,13,0.9230769230769231,0,0.0,1,0.5,0.5,0.5,0.5,0.0,2,2,2.0,2.0,0,2,2,2.0,2.0,0,0.0,1.3202076725044882e-164,0.00672074203909986,0.5,0.5,0.5,0.0,0.5,4.0,4.0
Q6IA17,1,0.0,0,0.0,11,1.1818181818181819,1,1.3862943611198906,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,3,3,3.0,3.0,0,3,3,3.0,3.0,0,0.0,1.7698497927926862e-191,0.006740269583671814,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,2.5,2.5
Q9NZH6,3,0.0,0,0.0,11,1.1818181818181819,1,1.3862943611198906,3,1.8333333333333333,0.611111111111111,1.0,0.5,0.6666666666666667,2,3,2.3333333333333335,2.0,1,1,3,2.0,2.0,2,8.507894373602468e-06,9.775364023147444e-191,0.00749266803988813,1.8333333333333333,0.611111111111111,1.0,0.6666666666666667,0.5,3.25,3.25
P61244,12,0.030303030303030304,5,6.8,685,0.9284671532846716,84,0.0,16,1.0,0.5,0.5,0.5,0.0,2,2,2.0,2.0,0,2,8,4.0,2.0,6,0.002518589065560876,3.940697569408422e-06,0.012387824808236017,4.5,0.375,0.5,0.375,0.5,6.19047619047619,2.5
Q05195,2,0.0,0,0.0,685,0.9284671532846716,0,0.0,2,0.5,0.5,0.5,0.5,0.0,2,2,2.0,2.0,0,2,2,2.0,2.0,0,0.00041555349757632946,1.4709854917189979e-08,0.007121992530580054,1.0,0.5,0.5,0.0,0.5,8.5,12.0
P52294,1,0.0,0,0.0,9,0.8888888888888888,0,0.0,1,0.5,0.5,0.5,0.5,0.0,2,2,2.0,2.0,0,2,2,2.0,2.0,0,0.0,5.086048499250883e-184,0.00672509369844659,0.5,0.5,0.5,0.0,0.5,8.0,8.0
O00505,1,0.0,0,0.0,9,0.8888888888888888,0,0.0,1,0.5,0.5,0.5,0.5,0.0,2,2,2.0,2.0,0,2,2,2.0,2.0,0,0.0,5.086048499250883e-184,0.00672509369844659,0.5,0.5,0.5,0.0,0.5,8.0,8.0
O00629,1,0.0,0,0.0,9,0.8888888888888888,0,0.0,1,0.5,0.5,0.5,0.5,0.0,2,2,2.0,2.0,0,2,2,2.0,2.0,0,0.0,5.086048499250883e-184,0.00672509369844659,0.5,0.5,0.5,0.0,0.5,8.0,8.0
P05067,2,0.0,0,0.0,1,2.0,0,0.0,0,1.0,1.0,1.0,1.0,0.0,2,2,2.0,2.0,0,1,1,1.0,1.0,0,6.349174905673484e-08,3.2081480238855764e-245,0.007061356652765166,2.0,1.0,1.0,0.0,1.0,0.0,0.0
O15131,1,0.0,0,0.0,9,0.8888888888888888,0,0.0,1,0.5,0.5,0.5,0.5,0.0,2,2,2.0,2.0,0,2,2,2.0,2.0,0,0.0,5.086048499250883e-184,0.00672509369844659,0.5,0.5,0.5,0.0,0.5,8.0,8.0
O60684,1,0.0,0,0.0,9,0.8888888888888888,0,0.0,1,0.5,0.5,0.5,0.5,0.0,2,2,2.0,2.0,0,2,2,2.0,2.0,0,0.0,5.086048499250883e-184,0.00672509369844659,0.5,0.5,0.5,0.0,0.5,8.0,8.0
A9QM74,1,0.0,0,0.0,9,0.8888888888888888,0,0.0,1,0.5,0.5,0.5,0.5,0.0,2,2,2.0,2.0,0,2,2,2.0,2.0,0,0.0,5.086048499250883e-184,0.00672509369844659,0.5,0.5,0.5,0.0,0.5,8.0,8.0
O15169,4,0.3333333333333333,0,0.0,9,1.1111111111111112,12,13.183347464017316,5,2.0,0.5,0.5,0.5,0.0,2,2,2.0,2.0,0,4,4,4.0,4.0,0,4.4973322248520507e-07,1.463281613950232e-144,0.008108478415479497,1.0,0.25,0.25,0.0,0.25,5.666666666666666,5.0
P25054,4,0.3333333333333333,0,0.0,9,1.1111111111111112,12,13.183347464017316,5,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,4,4.0,4.0,0,4.49733222485205e-07,1.463281613950232e-144,0.008108478415479497,1.0,0.25,0.25,0.0,0.25,5.666666666666666,4.5
P48729,8,0.5714285714285714,0,0.0,9,1.1111111111111112,24,26.366694928034633,6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,4,4.0,4.0,0,2.3809405896275562e-06,2.926563227900464e-144,0.009881326271280983,2.0,0.25,0.25,0.0,0.25,4.333333333333334,4.5
P49840,4,0.3333333333333333,0,0.0,9,1.1111111111111112,12,13.183347464017316,5,2.0,0.5,0.5,0.5,0.0,2,2,2.0,2.0,0,4,4,4.0,4.0,0,2.910038498433679e-07,1.4420611894747637e-144,0.008103897961674295,1.0,0.25,0.25,0.0,0.25,5.333333333333333,4.0
O75569,1,0.0,0,0.0,3,0.6666666666666666,0,0.0,1,0.5,0.5,0.5,0.5,0.0,2,2,2.0,2.0,0,2,2,2.0,2.0,0,0.0,2.3195050982801786e-230,0.006718214156863567,0.5,0.5,0.5,0.0,0.5,2.0,2.0
Q9UPY3,2,0.0,0,0.0,3,0.6666666666666666,0,0.0,2,1.0,0.5,0.5,0.5,0.0,2,2,2.0,2.0,0,2,2,2.0,2.0,0,2.5396699622693934e-07,4.639010196560357e-230,0.007100797754049123,1.0,0.5,0.5,0.0,0.5,1.0,1.0
P26368,2,0.0,0,0.0,3,0.6666666666666666,0,0.0,2,1.0,0.5,0.5,0.5,0.0,2,2,2.0,2.0,0,2,2,2.0,2.0,0,2.5396699622693934e-07,4.639010196560358e-230,0.007100797754049123,1.0,0.5,0.5,0.0,0.5,1.0,1.0
Q15637,1,0.0,0,0.0,3,0.6666666666666666,0,0.0,1,0.5,0.5,0.5,0.5,0.0,2,2,2.0,2.0,0,2,2,2.0,2.0,0,0.0,2.319505098280179e-230,0.006718214156863567,0.5,0.5,0.5,0.0,0.5,2.0,2.0
O60506,4,0.0,0,0.0,77,0.1038961038961039,18,3.295836866004329,14,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,5,4.5,4.5,1,6.63488777642879e-05,2.672062384986234e-41,0.008096766693570925,0.9,0.225,0.25,0.04999999999999999,0.225,1.3333333333333335,1.0
O75534,1,0.0,0,0.0,77,0.1038961038961039,6,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,5,5.0,5.0,0,0.0,1.9036450416577814e-43,0.006780666002427249,0.2,0.2,0.2,0.0,0.2,1.75,0.0
P11940,1,0.0,0,0.0,77,0.1038961038961039,6,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,5,5.0,5.0,0,0.0,1.9036450416577814e-43,0.006780666002427249,0.2,0.2,0.2,0.0,0.2,1.75,0.0
Q14103,1,0.0,0,0.0,77,0.1038961038961039,6,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,5,5.0,5.0,0,0.0,1.9036450416577814e-43,0.006780666002427249,0.2,0.2,0.2,0.0,0.2,1.75,0.0
Q9H074,1,0.0,0,0.0,77,0.1038961038961039,6,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,5,5.0,5.0,0,0.0,1.9036450416577814e-43,0.006780666002427249,0.2,0.2,0.2,0.0,0.2,1.75,0.0
P67809,1,0.0,0,0.0,77,0.1038961038961039,6,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,5,5.0,5.0,0,0.0,1.9036450416577814e-43,0.006780666002427249,0.2,0.2,0.2,0.0,0.2,1.75,0.0
Q00839,1,0.0,0,0.0,77,0.1038961038961039,6,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,5,5.0,5.0,0,0.0,1.9036450416577814e-43,0.006780666002427249,0.2,0.2,0.2,0.0,0.2,1.75,0.0
Q08211,1,0.0,0,0.0,77,0.1038961038961039,6,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,5,5.0,5.0,0,0.0,1.9036450416577814e-43,0.006780666002427249,0.2,0.2,0.2,0.0,0.2,1.75,0.0
Q9NZI8,1,0.0,0,0.0,77,0.1038961038961039,6,0.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,5,5.0,5.0,0,0.0,1.9036450416577814e-43,0.006780666002427249,0.2,0.2,0.2,0.0,0.2,1.75,0.0
P49841,6,0.13333333333333333,0,0.0,9,1.1111111111111112,12,13.183347464017316,7,3.0,0.5,0.5,0.5,0.0,2,2,2.0,2.0,0,2,4,3.3333333333333335,4.0,2,4.100508793247459e-06,1.6567635607622484e-144,0.008888691659968253,2.0,0.3333333333333333,0.5,0.25,0.25,3.888888888888889,3.0
P41238,1,0.0,0,0.0,77,0.1038961038961039,3,3.295836866004329,3,1.0,1.0,1.0,1.0,0.0,2,2,2.0,2.0,0,4,4,4.0,4.0,0,0.0,1.890178927381507e-43,0.006760703533975684,0.25,0.25,0.25,0.0,0.25,2.0,0.0
Q99729,1,0.0,0,0.0,77,0.1038961038961039,3,3.295836866004329,3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,4,4.0,4.0,0,0.0,1.890178927381507e-43,0.006760703533975684,0.25,0.25,0.25,0.0,0.25,2.0,1.0
Q9NQ94,1,0.0,0,0.0,77,0.1038961038961039,3,3.295836866004329,3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,4,4.0,4.0,0,0.0,1.890178927381507e-43,0.006760703533975684,0.25,0.25,0.25,0.0,0.25,2.0,1.0
O00159,1,0.0,0,0.0,685,0.9284671532846716,21,0.0,7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,8,8,8.0,8.0,0,0.0,7.930354499292392e-10,0.0068501029630941394,0.125,0.125,0.125,0.0,0.125,2.2857142857142856,0.0
O60264,7,0.0,0,0.0,685,0.9284671532846716,24,0.0,13,1.0,0.5,0.5,0.5,0.0,2,4,3.0,3.0,2,2,8,3.142857142857143,2.0,6,0.0013939870112405913,8.135999881398533e-10,0.009228851430427763,2.875,0.4107142857142857,0.5,0.375,0.5,1.5850340136054422,2.0
O75533,3,0.0,1,7.0,685,0.9284671532846716,289,526.0987100449985,30,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,7,24,13.0,8.0,17,0.0015353838343689882,2.14536666967361e-07,0.008293656971367953,0.30952380952380953,0.10317460317460318,0.14285714285714285,0.10119047619047619,0.125,2.468599033816425,4.714285714285714
P35659,1,0.0,0,0.0,685,0.9284671532846716,21,0.0,7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,8,8,8.0,8.0,0,0.0,7.930354499292392e-10,0.0068501029630941394,0.125,0.125,0.125,0.0,0.125,2.2857142857142856,0.0
Q03468,1,0.0,0,0.0,685,0.9284671532846716,21,0.0,7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,8,8,8.0,8.0,0,0.0,7.930354499292392e-10,0.0068501029630941394,0.125,0.125,0.125,0.0,0.125,2.2857142857142856,0.0
Q9BQG0,1,0.0,0,0.0,685,0.9284671532846716,21,0.0,7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,8,8,8.0,8.0,0,0.0,7.930354499292392e-10,0.0068501029630941394,0.125,0.125,0.125,0.0,0.125,2.2857142857142856,0.0
Q9NR30,1,0.0,0,0.0,685,0.9284671532846716,21,0.0,7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,8,8,8.0,8.0,0,0.0,7.930354499292392e-10,0.0068501029630941394,0.125,0.125,0.125,0.0,0.125,2.2857142857142856,0.0
Q9UIG0,2,0.0,0,0.0,685,0.9284671532846716,21,0.0,7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,8,5.0,5.0,6,3.2067689803561313e-05,7.988448250991809e-10,0.007240420691232476,0.625,0.3125,0.5,0.375,0.3125,4.571428571428571,0.0
O15392,2,0.0,0,0.0,4,0.5,3,4.828313737302301,3,1.25,0.625,1.0,0.625,0.75,2,4,3.0,3.0,2,1,4,2.5,2.5,3,2.5396699622693934e-07,1.0331212266470925e-215,0.007120867172084864,1.25,0.625,1.0,0.75,0.625,1.0,1.0
P24588,6,0.4,5,5.0,25,0.84,60,116.7546089433188,8,0.9999999999999999,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,6,6,6.0,6.0,0,6,6,6.0,6.0,0,3.715775971085755e-07,3.1038057673458656e-84,0.009725044689664638,0.9999999999999999,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,12.799999999999999,12.799999999999999
O43524,2,0.0,0,0.0,685,0.9284671532846716,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2.0,2.0,0,0.00016736425051355297,5.511394146741998e-11,0.007103106085872932,1.0,0.5,0.5,0.0,0.5,2.0,0.0
P01106,3,0.0,0,0.0,685,0.9284671532846716,0,0.0,3,1.0,0.5,0.5,0.5,0.0,2,2,2.0,2.0,0,2,2,2.0,2.0,0,0.0005010768835557512,1.4764964207470917e-08,0.007504588462978241,1.5,0.5,0.5,0.0,0.5,5.0,6.5
P07359,2,0.0,0,0.0,5,0.6,9,20.053835183003784,4,0.5079365079365079,0.25396825396825395,0.2857142857142857,0.25396825396825395,0.06349206349206349,7,9,8.0,8.0,2,4,5,4.5,4.5,1,4.761881179255113e-08,1.4389260718894638e-185,0.00720930549382517,0.45,0.225,0.25,0.04999999999999999,0.225,2.0,2.0
P13224,2,0.0,0,0.0,5,0.6,9,20.053835183003784,4,0.5079365079365079,0.25396825396825395,0.2857142857142857,0.25396825396825395,0.06349206349206349,7,9,8.0,8.0,2,4,5,4.5,4.5,1,4.761881179255113e-08,1.4389260718894638e-185,0.00720930549382517,0.45,0.225,0.25,0.04999999999999999,0.225,2.0,2.0
P14770,2,0.0,0,0.0,5,0.6,9,20.053835183003784,4,0.5079365079365079,0.25396825396825395,0.2857142857142857,0.25396825396825395,0.06349206349206349,7,9,8.0,8.0,2,4,5,4.5,4.5,1,4.761881179255113e-08,1.4389260718894638e-185,0.00720930549382517,0.45,0.225,0.25,0.04999999999999999,0.225,2.0,2.0
P40197,2,0.0,0,0.0,5,0.6,9,20.053835183003784,4,0.25396825396825395,0.12698412698412698,0.14285714285714285,0.12698412698412698,0.031746031746031744,7,9,8.0,8.0,2,4,5,4.5,4.5,1,4.761881179255113e-08,1.4389260718894638e-185,0.00720930549382517,0.45,0.225,0.25,0.04999999999999999,0.225,2.0,2.0
P63104,1,0.0,0,0.0,685,0.9284671532846716,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2.0,2.0,0,0.0,2.0495873950020627e-13,0.006718220912876577,0.5,0.5,0.5,0.0,0.5,2.0,0.0
Q15468,1,0.0,0,0.0,3,0.3333333333333333,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3.0,3.0,0,0.0,2.9410146162042225e-230,0.006736866428649712,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0
Q6UVJ0,1,0.0,0,0.0,3,0.3333333333333333,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3.0,3.0,0,0.0,2.9410146162042225e-230,0.006736866428649712,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0
Q9HC77,1,0.0,0,0.0,3,0.3333333333333333,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,3.0,3.0,0,0.0,2.9410146162042225e-230,0.006736866428649712,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0
Q53HL2,1,0.0,0,0.0,4,0.5,3,4.828313737302301,3,0.25,0.25,0.25,0.25,0.0,4,4,4.0,4.0,0,4,4,4.0,4.0,0,0.0,7.930154638489062e-216,0.006757830458764106,0.25,0.25,0.25,0.0,0.25,1.3333333333333333,1.3333333333333333
Q96GD4,1,0.0,0,0.0,4,0.5,3,4.828313737302301,3,0.25,0.25,0.25,0.25,0.0,4,4,4.0,4.0,0,4,4,4.0,4.0,0,0.0,7.930154638489062e-216,0.006757830458764106,0.25,0.25,0.25,0.0,0.25,1.3333333333333333,1.3333333333333333
Q9NQS7,1,0.0,0,0.0,4,0.5,3,4.828313737302301,3,0.25,0.25,0.25,0.25,0.0,4,4,4.0,4.0,0,4,4,4.0,4.0,0,0.0,7.930154638489062e-216,0.006757830458764106,0.25,0.25,0.25,0.0,0.25,1.3333333333333333,1.3333333333333333
O00444,2,0.0,0,0.0,3,0.6666666666666666,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2.0,2.0,0,2.5396699622693934e-07,4.639010196560358e-230,0.007100797754049123,1.0,0.5,0.5,0.0,0.5,1.0,0.0
Q8TEP8,1,0.0,0,0.0,3,0.6666666666666666,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2.0,2.0,0,0.0,2.319505098280179e-230,0.006718214156863567,0.5,0.5,0.5,0.0,0.5,2.0,0.0
A8K0Z3,2,0.0,0,0.0,10,1.0,12,0.0,5,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,5,5.0,5.0,0,2.460305275948475e-08,5.1923960875972785e-114,0.007310269790743275,0.4,0.2,0.2,0.0,0.2,8.75,0.0
Q12768,10,0.4444444444444444,0,0.0,10,1.0,60,0.0,9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,5,5.0,5.0,0,1.9453796325568003e-06,2.5961980437986393e-113,0.011208826715004339,1.9999999999999998,0.2,0.2,0.0,0.2,6.75,0.0
Q2M389,10,0.4444444444444444,0,0.0,10,1.0,60,0.0,9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,5,5.0,5.0,0,1.9453796325568003e-06,2.5961980437986393e-113,0.011208826715004339,1.9999999999999998,0.2,0.2,0.0,0.2,6.75,0.0
Q9Y3C0,10,0.4444444444444444,0,0.0,10,1.0,60,0.0,9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,5,5.0,5.0,0,1.9453796325568003e-06,2.5961980437986393e-113,0.011208826715004339,1.9999999999999998,0.2,0.2,0.0,0.2,6.75,0.0
Q9Y4E1,5,0.0,0,0.0,10,1.0,30,0.0,8,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,5,5.0,5.0,0,3.854856192730329e-07,1.2980990218993197e-113,0.008772228637341175,1.0,0.2,0.2,0.0,0.2,8.0,0.0
O14497,15,0.6976266326266324,50,8.86,685,0.9284671532846716,708,0.0,19,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,8,13,11.133333333333333,11.0,5,1.8891861429177562e-05,0.10850226715876736,0.05156985450450562,1.3723776223776223,0.09149184149184149,0.125,0.04807692307692307,0.09090909090909091,27.137186147186146,0.0
O96019,21,0.5271943054161101,50,9.08,685,0.9284671532846716,1164,0.0,57,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,9,19,11.857142857142858,11.0,10,0.0035556712591290904,0.12363895872901738,0.06075785412460375,1.8084979348137236,0.086118949276844,0.1111111111111111,0.05847953216374269,0.09090909090909091,21.39153267367553,0.0
P51531,18,0.6935981230098875,50,9.04,685,0.9284671532846716,822,0.0,22,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,8,12,11.0,11.0,4,2.9639544969185144e-05,0.11877977309137601,0.056832038921429705,1.6590909090909087,0.09217171717171717,0.125,0.04166666666666667,0.09090909090909091,25.01955266955267,0.0
P60709,40,0.7789782389238622,192,8.671875,685,0.9284671532846716,1995,0.0,44,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,8,19,11.35,11.0,11,0.0022536422985902525,0.26056130536239236,0.11775858943060019,3.6015826278984173,0.09003956569746044,0.125,0.07236842105263158,0.09090909090909091,22.205927128427128,0.0
Q12824,31,0.7967541657864244,165,8.696969696969697,685,0.9284671532846716,1482,0.0,23,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,8,13,11.193548387096774,11.0,5,8.114653733581736e-05,0.2242820346518824,0.09984587106688937,2.8216783216783217,0.09102188134446201,0.125,0.04807692307692307,0.09090909090909091,25.359258483452027,0.0
Q6STE5,24,0.7888888888888886,101,9.841584158415841,685,0.9284671532846716,1200,0.0,16,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,11,12,11.5,11.5,1,4.395802735401669e-05,0.18313728742381014,0.08208066020250063,2.0909090909090904,0.08712121212121211,0.09090909090909091,0.007575757575757583,0.08712121212121213,26.654545454545456,0.0
Q8TAQ2,30,0.7969141331210301,151,8.867549668874172,685,0.9284671532846716,1416,0.0,19,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,8,13,11.133333333333333,11.0,5,7.472980208855184e-05,0.2180280192368942,0.09710026240747874,2.7447552447552446,0.09149184149184152,0.125,0.04807692307692307,0.09090909090909091,25.65831168831169,0.0
Q92922,35,0.7984493844157717,156,9.205128205128204,685,0.9284671532846716,1758,0.0,27,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,11,13,11.514285714285714,11.0,2,0.00010866629984756183,0.23804537450560254,0.10734270810275372,3.048951048951049,0.08711288711288713,0.09090909090909091,0.013986013986013984,0.09090909090909091,22.978831168831164,0.0
Q92925,22,0.7141001855287572,71,9.225352112676056,685,0.9284671532846716,1016,0.0,18,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,8,13,11.0,11.0,5,3.8569562809341174e-05,0.15928525110962236,0.07262587539187557,2.0477855477855473,0.09308116126297944,0.125,0.04807692307692307,0.09090909090909091,26.70824478551751,0.0
Q969G3,31,0.7967541657864244,165,8.696969696969697,685,0.9284671532846716,1482,0.0,23,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,8,13,11.193548387096774,11.0,5,8.114653733581736e-05,0.2242820346518824,0.09984587106688937,2.8216783216783217,0.09102188134446201,0.125,0.04807692307692307,0.09090909090909091,25.359258483452027,0.0
Q96GM5,35,0.7984493844157717,156,9.205128205128204,685,0.9284671532846716,1758,0.0,27,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,11,13,11.514285714285714,11.0,2,0.00010866629984756183,0.23804537450560254,0.10734270810275372,3.048951048951049,0.08711288711288713,0.09090909090909091,0.013986013986013984,0.09090909090909091,22.978831168831164,0.0
Q6VEQ5,2,0.0,0,0.0,10,1.0,12,0.0,5,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,5,5.0,5.0,0,2.460305275948475e-08,5.19239608759728e-114,0.007310269790743275,0.4,0.2,0.2,0.0,0.2,8.75,0.0
C4AMC7,2,0.0,0,0.0,10,1.0,12,0.0,5,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,5,5.0,5.0,0,2.460305275948475e-08,5.19239608759728e-114,0.007310269790743275,0.4,0.2,0.2,0.0,0.2,8.75,0.0
P21333,2,0.0,0,0.0,5,0.6,6,13.815510557964275,4,1.2222222222222223,0.6111111111111112,1.0,0.6111111111111112,0.7777777777777778,2,9,5.5,5.5,7,1,5,3.0,3.0,4,3.80950494340409e-07,8.713435181310528e-186,0.007146005025540974,1.2,0.6,1.0,0.8,0.6,2.0,2.0
A8MWX3,2,0.0,0,0.0,10,1.0,12,0.0,5,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,5,5.0,5.0,0,2.460305275948475e-08,5.19239608759728e-114,0.007310269790743275,0.4,0.2,0.2,0.0,0.2,8.75,0.0
