ComplexId,ProteinId,Stoichiometry,Evidence
CPX-7965,Q13616,1,ECO:0005547
CPX-7965,Q8TCJ0,1,ECO:0005547
CPX-7966,P62877,1,ECO:0005547
CPX-7966,P63208,1,ECO:0005547
CPX-7966,Q13616,1,ECO:0005547
CPX-7966,Q8NI29,1,ECO:0005547
CPX-7967,P62877,1,ECO:0005547
CPX-7967,P63208,1,ECO:0005547
CPX-7967,Q13616,1,ECO:0005547
CPX-7967,Q9NVF7,1,ECO:0005547
CPX-7968,P62877,1,ECO:0005547
CPX-7968,P63208,1,ECO:0005547
CPX-7968,Q13616,1,ECO:0005547
CPX-7968,Q8TB52,1,ECO:0005547
CPX-7969,O14579,1,ECO:0005547
CPX-7969,P35606,1,ECO:0005547
CPX-7969,P48444,1,ECO:0005547
CPX-7969,P53618,1,ECO:0005547
CPX-7969,P53621,1,ECO:0005547
CPX-7969,P61923,1,ECO:0005547
CPX-7969,Q9UBF2,1,ECO:0005547
CPX-7970,O14579,1,ECO:0005547
CPX-7970,P35606,1,ECO:0005547
CPX-7970,P48444,1,ECO:0005547
CPX-7970,P53618,1,ECO:0005547
CPX-7970,P53621,1,ECO:0005547
CPX-7970,Q9P299,1,ECO:0005547
CPX-7970,Q9Y678,1,ECO:0005547
CPX-7971,P62877,1,ECO:0005547
CPX-7971,P63208,1,ECO:0005547
CPX-7971,Q13616,1,ECO:0005547
CPX-7971,Q5XUX0,1,ECO:0005547
CPX-7972,P62877,1,ECO:0005547
CPX-7972,P63208,1,ECO:0005547
CPX-7972,Q13616,1,ECO:0005547
CPX-7972,Q969P5,1,ECO:0005547
CPX-7973,P62877,1,ECO:0005547
CPX-7973,P63208,1,ECO:0005547
CPX-7973,Q13616,1,ECO:0005547
CPX-7973,Q7Z6M2,1,ECO:0005547
CPX-7975,P62877,1,ECO:0005547
CPX-7975,P63208,1,ECO:0005547
CPX-7975,Q13616,1,ECO:0005547
CPX-7975,Q9NWN3,1,ECO:0005547
CPX-7976,P62877,1,ECO:0005547
CPX-7976,P63208,1,ECO:0005547
CPX-7976,Q13616,1,ECO:0005547
CPX-7976,Q8NEA4,1,ECO:0005547
CPX-7977,P62877,1,ECO:0005547
CPX-7977,P63208,1,ECO:0005547
CPX-7977,Q13616,1,ECO:0005547
CPX-7977,Q6PIJ6,1,ECO:0005547
CPX-7978,P20226,0,ECO:0005547
CPX-7978,Q15572,0,ECO:0005547
CPX-7978,Q15573,0,ECO:0005547
CPX-7978,Q53T94,0,ECO:0005547
CPX-7978,Q9H5J8,0,ECO:0005547
CPX-7979,P62877,1,ECO:0005547
CPX-7979,P63208,1,ECO:0005547
CPX-7979,Q13616,1,ECO:0005547
CPX-7979,Q8N4B4,1,ECO:0005547
CPX-7981,P62877,1,ECO:0005547
CPX-7981,P63208,1,ECO:0005547
CPX-7981,Q13616,1,ECO:0005547
CPX-7981,Q9UH90,1,ECO:0005547
CPX-7982,P62877,1,ECO:0005547
CPX-7982,P63208,1,ECO:0005547
CPX-7982,Q13616,1,ECO:0005547
CPX-7982,Q8TF61,1,ECO:0005547
CPX-7983,P62877,1,ECO:0005547
CPX-7983,P63208,1,ECO:0005547
CPX-7983,Q13616,1,ECO:0005547
CPX-7983,Q6P3S6,1,ECO:0005547
CPX-8,P16220,1,ECO:0005544
CPX-8,P18848,1,ECO:0005544
CPX-80,P43246,1,ECO:0000353
CPX-80,P52701,1,ECO:0000353
CPX-8001,P49257,1,ECO:0000353
CPX-8001,Q8NI22,1,ECO:0000353
CPX-8002,P62877,1,ECO:0005547
CPX-8002,P63208,1,ECO:0005547
CPX-8002,Q13616,1,ECO:0005547
CPX-8002,Q4G163,1,ECO:0005547
CPX-8003,P62877,1,ECO:0005547
CPX-8003,P63208,1,ECO:0005547
CPX-8003,Q13616,1,ECO:0005547
CPX-8003,Q9H4M3,1,ECO:0005547
CPX-8004,O75592,1,ECO:0005547
CPX-8004,P0C2W1,1,ECO:0005547
CPX-8004,P63208,1,ECO:0005547
CPX-8005,P62877,1,ECO:0005547
CPX-8005,P63208,1,ECO:0005547
CPX-8005,Q13616,1,ECO:0005547
CPX-8005,Q6PJ61,1,ECO:0005547
CPX-8006,P62877,1,ECO:0005547
CPX-8006,P63208,1,ECO:0005547
CPX-8006,Q13616,1,ECO:0005547
CPX-8006,Q5MNV8,1,ECO:0005547
CPX-8007,P62877,2,ECO:0005547
CPX-8007,Q13618,2,ECO:0005547
CPX-8007,Q9NR64,2,ECO:0005547
CPX-8009,O00168,1,ECO:0000353
CPX-8009,P05023,1,ECO:0000353
CPX-8009,P05026,1,ECO:0000353
CPX-8021,Q15155,0,ECO:0005547
CPX-8021,Q969V3,0,ECO:0005547
CPX-8021,Q9BVK8,0,ECO:0005547
CPX-8022,Q5JPE7,0,ECO:0005547
CPX-8022,Q969V3,0,ECO:0005547
CPX-8022,Q9BVK8,0,ECO:0005547
CPX-8023,P69849,0,ECO:0005547
CPX-8023,Q969V3,0,ECO:0005547
CPX-8023,Q9BVK8,0,ECO:0005547
CPX-8024,P43307,1,ECO:0005547
CPX-8024,P43308,1,ECO:0005547
CPX-8024,P51571,1,ECO:0005547
CPX-8024,Q9UNL2,1,ECO:0005547
CPX-8025,O95198,2,ECO:0005547
CPX-8025,P62877,2,ECO:0005547
CPX-8025,Q13618,2,ECO:0005547
CPX-8041,P62877,2,ECO:0005547
CPX-8041,Q13618,2,ECO:0005547
CPX-8041,Q9UH77,2,ECO:0005547
CPX-8061,P62877,2,ECO:0005547
CPX-8061,Q13618,2,ECO:0005547
CPX-8061,Q9C0H6,2,ECO:0005547
CPX-8062,O95563,1,ECO:0000353
CPX-8062,P0DKB6,1,ECO:0000353
CPX-8063,P62877,2,ECO:0005547
CPX-8063,Q13618,2,ECO:0005547
CPX-8063,Q96PQ7,2,ECO:0005547
CPX-8064,P62877,2,ECO:0005547
CPX-8064,Q13618,2,ECO:0005547
CPX-8064,Q8WZ60,2,ECO:0005547
CPX-8065,O60306,1,ECO:0000353
CPX-8065,Q96NB3,1,ECO:0000353
CPX-8065,Q9HCS7,1,ECO:0000353
CPX-8065,Q9ULR0,1,ECO:0000353
CPX-8065,Q9UNP9,1,ECO:0000353
CPX-8070,Q6KC79,0,ECO:0000353
CPX-8070,Q9Y6X3,0,ECO:0000353
CPX-8073,P60059,0,ECO:0005547
CPX-8073,P60468,0,ECO:0005547
CPX-8073,P61619,0,ECO:0005547
CPX-8081,Q5SY16,0,ECO:0005547
CPX-8081,Q8IZL8,0,ECO:0005547
CPX-8081,Q9BV38,0,ECO:0005547
CPX-8081,Q9H4L4,0,ECO:0005547
CPX-8081,Q9NU22,0,ECO:0005547
CPX-8081,Q9NXF1,0,ECO:0005547
CPX-8081,Q9Y4W2,0,ECO:0005547
CPX-8083,P62877,2,ECO:0005547
CPX-8083,Q13618,2,ECO:0005547
CPX-8083,Q9P2J3,2,ECO:0005547
CPX-8084,P62877,2,ECO:0005547
CPX-8084,Q13618,2,ECO:0005547
CPX-8084,Q8IXQ5,2,ECO:0005547
CPX-8085,P62877,2,ECO:0005547
CPX-8085,Q13618,2,ECO:0005547
CPX-8085,Q9P2G9,2,ECO:0005547
CPX-8086,O95995,0,ECO:0005547
CPX-8086,Q5JU00,0,ECO:0005547
CPX-8086,Q5VUJ9,0,ECO:0005547
CPX-8086,Q86XH1,0,ECO:0005547
CPX-8086,Q8IXS2,0,ECO:0005547
CPX-8086,Q8IY82,0,ECO:0005547
CPX-8086,Q8NEE6,0,ECO:0005547
CPX-8086,Q96DY2,0,ECO:0005547
CPX-8086,Q96MC2,0,ECO:0005547
CPX-8086,Q9H069,0,ECO:0005547
CPX-8086,Q9H095,0,ECO:0005547
CPX-8087,P62877,2,ECO:0005547
CPX-8087,Q13618,2,ECO:0005547
CPX-8087,Q6JEL2,2,ECO:0005547
CPX-8088,P62877,2,ECO:0005547
CPX-8088,Q13618,2,ECO:0005547
CPX-8088,Q9NVR0,2,ECO:0005547
CPX-8089,P62877,2,ECO:0005547
CPX-8089,Q13618,2,ECO:0005547
CPX-8089,Q53G59,2,ECO:0005547
CPX-809,O15294,0,ECO:0005547
CPX-809,P51610,0,ECO:0005547
CPX-809,P61964,0,ECO:0005547
CPX-809,Q7Z3B3,0,ECO:0005547
CPX-809,Q96EZ8,0,ECO:0005547
CPX-809,Q9BVI0,0,ECO:0005547
CPX-809,Q9H7Z6,0,ECO:0005547
CPX-809,Q9H9L4,0,ECO:0005547
CPX-809,Q9P2N6,0,ECO:0005547
CPX-8090,P62877,2,ECO:0005547
CPX-8090,Q13618,2,ECO:0005547
CPX-8090,Q9P2N7,2,ECO:0005547
CPX-8091,P62877,2,ECO:0005547
CPX-8091,Q13618,2,ECO:0005547
CPX-8091,Q9P2G3,2,ECO:0005547
CPX-8093,Q1ZZU3,0,ECO:0000353
CPX-8093,Q86XK3,0,ECO:0000353
CPX-8095,P55072,6,ECO:0000353
CPX-8095,Q9UNN5,3,ECO:0000353
CPX-8096,P55072,6,ECO:0005547
CPX-8096,Q8TAT6,1,ECO:0005547
CPX-8096,Q92890,1,ECO:0005547
CPX-8096,Q9UNN5,0,ECO:0005547
CPX-8097,P62877,2,ECO:0005547
CPX-8097,Q13618,2,ECO:0005547
CPX-8097,Q96M94,2,ECO:0005547
CPX-8101,O94888,0,ECO:0005547
CPX-8101,P55072,6,ECO:0005547
CPX-8101,Q8TAT6,0,ECO:0005547
CPX-8101,Q92890,0,ECO:0005547
CPX-8102,P62877,2,ECO:0005547
CPX-8102,Q13618,2,ECO:0005547
CPX-8102,Q9H2C0,2,ECO:0005547
CPX-8103,P62877,2,ECO:0005547
CPX-8103,Q13618,2,ECO:0005547
CPX-8103,Q6TDP4,2,ECO:0005547
CPX-8104,P55072,6,ECO:0005547
CPX-8104,Q8TAT6,1,ECO:0005547
CPX-8104,Q92890,1,ECO:0005547
CPX-8104,Q96CS3,0,ECO:0005547
CPX-8105,P55072,6,ECO:0000353
CPX-8105,Q04323,0,ECO:0000353
CPX-8105,Q8TAT6,1,ECO:0000353
CPX-8105,Q92890,1,ECO:0000353
CPX-8106,O94889,2,ECO:0005547
CPX-8106,P62877,2,ECO:0005547
CPX-8106,Q13618,2,ECO:0005547
CPX-8107,P62877,2,ECO:0005547
CPX-8107,Q13618,2,ECO:0005547
CPX-8107,Q14145,2,ECO:0005547
CPX-8108,P62877,1,ECO:0005547
CPX-8108,P63208,1,ECO:0005547
CPX-8108,Q13616,1,ECO:0005547
CPX-8108,Q96FV3,1,ECO:0005547
CPX-8109,P62877,2,ECO:0005547
CPX-8109,Q13618,2,ECO:0005547
CPX-8109,Q9Y2M5,2,ECO:0005547
CPX-8110,P62877,2,ECO:0005547
CPX-8110,Q13618,2,ECO:0005547
CPX-8110,Q9UJP4,2,ECO:0005547
CPX-8121,P55072,6,ECO:0000353
CPX-8121,Q14CS0,0,ECO:0000353
CPX-8122,P62877,2,ECO:0000353
CPX-8122,Q13618,2,ECO:0000353
CPX-8122,Q53GT1,2,ECO:0000353
CPX-8123,P62877,2,ECO:0005547
CPX-8123,Q13618,2,ECO:0005547
CPX-8123,Q8NBE8,2,ECO:0005547
CPX-8124,P55072,6,ECO:0000353
CPX-8124,P68543,0,ECO:0000353
CPX-8125,P62877,2,ECO:0005547
CPX-8125,Q13618,2,ECO:0005547
CPX-8125,Q6TFL4,2,ECO:0005547
CPX-8126,P62877,2,ECO:0005547
CPX-8126,Q13618,2,ECO:0005547
CPX-8126,Q9H0H3,2,ECO:0005547
CPX-8128,P15172,0,ECO:0000353
CPX-8128,P55072,6,ECO:0000353
CPX-8129,P55072,6,ECO:0000353
CPX-8129,Q9Y263,0,ECO:0000353
CPX-8130,P62877,2,ECO:0005547
CPX-8130,Q13618,2,ECO:0005547
CPX-8130,Q53HC5,2,ECO:0005547
CPX-8131,P62877,2,ECO:0005547
CPX-8131,Q13618,2,ECO:0005547
CPX-8131,Q9Y573,2,ECO:0005547
CPX-8132,P55072,6,ECO:0005547
CPX-8132,Q96JH7,0,ECO:0005547
CPX-8133,P55072,6,ECO:0000353
CPX-8133,Q9BZV1,0,ECO:0000353
CPX-8134,P55072,6,ECO:0000353
CPX-8134,Q9UKV5,0,ECO:0000353
CPX-8135,P62877,2,ECO:0005547
CPX-8135,Q13618,2,ECO:0005547
CPX-8135,Q9NXS3,2,ECO:0005547
CPX-8141,P05023,1,ECO:0005610
CPX-8141,P05026,1,ECO:0005610
CPX-8141,Q14802,1,ECO:0005610
CPX-8142,P05023,1,ECO:0000353
CPX-8142,P05026,1,ECO:0000353
CPX-8142,P59646,1,ECO:0000353
CPX-8143,P05023,1,ECO:0005546
CPX-8143,P05026,1,ECO:0005546
CPX-8143,Q96DB9,1,ECO:0005546
CPX-8144,P05023,1,ECO:0005546
CPX-8144,P05026,1,ECO:0005546
CPX-8144,Q9H0Q3,1,ECO:0005546
CPX-8146,P05023,1,ECO:0005546
CPX-8146,P05026,1,ECO:0005546
CPX-8146,P58549,1,ECO:0005546
CPX-8147,P62877,2,ECO:0005547
CPX-8147,Q13618,2,ECO:0005547
CPX-8147,Q96CT2,2,ECO:0005547
CPX-8148,O14744,4,ECO:0000353
CPX-8148,Q9BQA1,4,ECO:0000353
CPX-8148,Q9BRS2,4,ECO:0000353
CPX-8149,O14744,4,ECO:0005547
CPX-8149,Q9BQA1,4,ECO:0005547
CPX-8149,Q9NQ92,4,ECO:0005547
CPX-815,Q68DK7,0,ECO:0000353
CPX-815,Q8N5Y2,0,ECO:0000353
CPX-815,Q9H7Z6,0,ECO:0000353
CPX-815,Q9HCI7,0,ECO:0000353
CPX-8150,P62877,2,ECO:0005547
CPX-8150,Q0D2K2,2,ECO:0005547
CPX-8150,Q13618,2,ECO:0005547
CPX-8151,P62877,2,ECO:0005547
CPX-8151,Q13618,2,ECO:0005547
CPX-8151,Q9H511,2,ECO:0005547
CPX-8152,P86791,0,ECO:0000353
CPX-8152,Q7L1V2,0,ECO:0000353
CPX-8152,Q96DM3,0,ECO:0000353
CPX-8153,P86791,0,ECO:0005546
CPX-8153,Q86VX9,0,ECO:0005546
CPX-8153,Q96DM3,0,ECO:0005546
CPX-816,P10276,1,ECO:0005543
CPX-816,P19793,1,ECO:0005543
CPX-816,Q15596,0,ECO:0005543
CPX-8163,P56597,0,ECO:0005547
CPX-8163,P59910,0,ECO:0005547
CPX-8163,Q5TD94,2,ECO:0005547
CPX-8163,Q6P9G0,0,ECO:0005547
CPX-8163,Q86UC2,2,ECO:0005547
CPX-8163,Q8IYR0,0,ECO:0005547
CPX-8163,Q8WWB3,0,ECO:0005547
CPX-8163,Q8WYR4,2,ECO:0005547
CPX-8163,Q96C74,0,ECO:0005547
CPX-8163,Q96FJ2,0,ECO:0005547
CPX-8163,Q9H1X1,2,ECO:0005547
CPX-8163,Q9UHP6,0,ECO:0005547
CPX-8164,P56597,0,ECO:0005547
CPX-8164,P59910,0,ECO:0005547
CPX-8164,Q6P9G0,0,ECO:0005547
CPX-8164,Q86UC2,2,ECO:0005547
CPX-8164,Q8IYR0,0,ECO:0005547
CPX-8164,Q8NA54,0,ECO:0005547
CPX-8164,Q8WWB3,0,ECO:0005547
CPX-8164,Q8WYR4,2,ECO:0005547
CPX-8164,Q96C74,0,ECO:0005547
CPX-8164,Q96FJ2,0,ECO:0005547
CPX-8164,Q9H0K4,2,ECO:0005547
CPX-8164,Q9H1X1,2,ECO:0005547
CPX-8164,Q9UHP6,0,ECO:0005547
CPX-8165,P86790,0,ECO:0005546
CPX-8165,Q86VX9,0,ECO:0005546
CPX-8165,Q96DM3,0,ECO:0005546
CPX-8166,P86790,0,ECO:0005546
CPX-8166,Q7L1V2,0,ECO:0005546
CPX-8166,Q96DM3,0,ECO:0005546
CPX-8167,Q96SU4,0,ECO:0000353
CPX-8167,Q9BXB5,0,ECO:0000353
CPX-8168,Q96SU4,0,ECO:0000353
CPX-8168,Q9BXB4,0,ECO:0000353
CPX-8169,P60059,0,ECO:0005547
CPX-8169,P60468,0,ECO:0005547
CPX-8169,Q9H9S3,0,ECO:0005547
CPX-8173,O95456,1,ECO:0000353
CPX-8173,Q969U7,1,ECO:0000353
CPX-8174,Q5JS54,1,ECO:0000353
CPX-8174,Q9BT73,1,ECO:0000353
CPX-8175,Q8IY92,0,ECO:0000353
CPX-8175,Q9BQ83,0,ECO:0000353
CPX-8182,Q1HG44,2,ECO:0000353
CPX-8182,Q9NRD8,2,ECO:0000353
CPX-8183,Q1HG43,2,ECO:0000353
CPX-8183,Q9NRD9,2,ECO:0000353
CPX-8184,P82251,2,ECO:0000353
CPX-8184,Q07837,2,ECO:0000353
CPX-8185,P08195,2,ECO:0000353
CPX-8185,Q01650,2,ECO:0000353
CPX-8186,P08195,1,ECO:0000353
CPX-8186,Q9UHI5,1,ECO:0000353
CPX-8187,P08195,0,ECO:0000353
CPX-8187,Q9UM01,0,ECO:0000353
CPX-8188,P08195,0,ECO:0005546
CPX-8188,Q92536,0,ECO:0005546
CPX-8189,P08195,0,ECO:0005546
CPX-8189,Q9NS82,0,ECO:0005546
CPX-8190,P08195,1,ECO:0005547
CPX-8190,Q9UPY5,1,ECO:0005547
CPX-8191,Q695T7,0,ECO:0005546
CPX-8191,Q9HBJ8,0,ECO:0005546
CPX-8192,Q695T7,2,ECO:0000353
CPX-8192,Q9BYF1,2,ECO:0000353
CPX-82,Q9Y6D9,2,ECO:0000353
CPX-8201,P62877,2,ECO:0005547
CPX-8201,Q13618,2,ECO:0005547
CPX-8201,Q96NJ5,2,ECO:0005547
CPX-8202,P62877,2,ECO:0005547
CPX-8202,Q13618,2,ECO:0005547
CPX-8202,Q8N239,2,ECO:0005547
CPX-8221,P62877,2,ECO:0005547
CPX-8221,Q13618,2,ECO:0005547
CPX-8221,Q6PF15,2,ECO:0005547
CPX-8222,P62877,2,ECO:0005547
CPX-8222,Q13618,2,ECO:0005547
CPX-8222,Q8N4N3,2,ECO:0005547
CPX-8241,O14682,2,ECO:0005547
CPX-8241,P62877,2,ECO:0005547
CPX-8241,Q13618,2,ECO:0005547
CPX-8242,P62877,2,ECO:0005547
CPX-8242,Q13618,2,ECO:0005547
CPX-8242,Q2WGJ6,2,ECO:0005547
CPX-8261,P62877,2,ECO:0005547
CPX-8261,Q13618,2,ECO:0005547
CPX-8261,Q2TBA0,2,ECO:0005547
CPX-8262,O60662,2,ECO:0005547
CPX-8262,P62877,2,ECO:0005547
CPX-8262,Q13618,2,ECO:0005547
CPX-8263,P62877,2,ECO:0005547
CPX-8263,Q13618,2,ECO:0005547
CPX-8263,Q9P2K6,2,ECO:0005547
CPX-8302,O75027,2,ECO:0000353
CPX-8302,P22830,2,ECO:0000353
CPX-8302,Q9NRK6,2,ECO:0000353
CPX-8304,O94874,0,ECO:0005547
CPX-8304,Q96HY6,0,ECO:0005547
CPX-8304,Q96JB5,0,ECO:0005547
CPX-8305,Q06787,2,ECO:0000353
CPX-8306,P51114,1,ECO:0005546
CPX-8306,Q06787,1,ECO:0005546
CPX-8307,Q16394,1,ECO:0000353
CPX-8307,Q93063,1,ECO:0000353
CPX-8322,P51116,1,ECO:0005546
CPX-8322,Q06787,1,ECO:0005546
CPX-8323,P51114,2,ECO:0005546
CPX-833,P31785,1,ECO:0000353
CPX-833,Q9HBE4,1,ECO:0000353
CPX-833,Q9HBE5,1,ECO:0000353
CPX-834,P36897,2,ECO:0005546
CPX-834,P37173,2,ECO:0005546
CPX-834,P61812,2,ECO:0005546
CPX-8341,P51116,2,ECO:0005546
CPX-8342,P51114,1,ECO:0005546
CPX-8342,P51116,1,ECO:0005546
CPX-8343,P49770,2,ECO:0000353
CPX-8343,Q13144,2,ECO:0000353
CPX-8343,Q14232,2,ECO:0000353
CPX-8343,Q9NR50,2,ECO:0000353
CPX-8343,Q9UI10,2,ECO:0000353
CPX-8344,O75150,0,ECO:0000353
CPX-8344,Q5VTR2,0,ECO:0000353
CPX-8361,Q6NXT4,1,ECO:0000353
CPX-8361,Q8TAD4,1,ECO:0000353
CPX-8381,Q9Y6M5,2,ECO:0000353
CPX-8382,Q8IWU4,2,ECO:0000353
CPX-8406,Q9BRI3,2,ECO:0000353
CPX-8407,Q9BRI3,1,ECO:0000353
CPX-8407,Q9Y6M5,1,ECO:0000353
CPX-8410,O00219,0,ECO:0000353
CPX-8410,Q92839,0,ECO:0000353
CPX-8422,Q92819,0,ECO:0000353
CPX-8422,Q92839,0,ECO:0000353
CPX-8423,O00219,0,ECO:0000353
CPX-8424,O00219,0,ECO:0000353
CPX-8424,Q92819,0,ECO:0000353
CPX-8426,Q99726,2,ECO:0000353
CPX-8427,Q99726,2,ECO:0000353
CPX-8427,Q9Y6M5,1,ECO:0000353
CPX-8428,Q99726,1,ECO:0000353
CPX-8428,Q9BRI3,1,ECO:0000353
CPX-8429,O14863,2,ECO:0000353
CPX-8432,P62873,1,ECO:0000353
CPX-8432,P63096,1,ECO:0000353
CPX-8432,P63211,1,ECO:0000353
CPX-8432,Q9GZN0,1,ECO:0000353
CPX-844,P24394,1,ECO:0000353
CPX-844,P35225,1,ECO:0000353
CPX-844,P78552,1,ECO:0000353
CPX-8441,O14863,1,ECO:0000353
CPX-8441,Q9Y6M5,1,ECO:0000353
CPX-8442,O14863,1,ECO:0000353
CPX-8442,Q9BRI3,1,ECO:0000353
CPX-8443,O14863,1,ECO:0000353
CPX-8443,Q99726,1,ECO:0000353
CPX-8444,Q8NEW0,2,ECO:0000353
CPX-845,P38398,0,ECO:0000353
CPX-845,P51587,1,ECO:0000353
CPX-845,Q86YC2,1,ECO:0000353
CPX-846,O96019,0,ECO:0000353
CPX-846,P0C1Z6,0,ECO:0000353
CPX-846,P25490,0,ECO:0000353
CPX-846,Q53TQ3,0,ECO:0000353
CPX-846,Q6P4R8,0,ECO:0000353
CPX-846,Q6PI98,0,ECO:0000353
CPX-846,Q8NBZ0,0,ECO:0000353
CPX-846,Q96EZ8,0,ECO:0000353
CPX-846,Q9C086,0,ECO:0000353
CPX-846,Q9H981,0,ECO:0000353
CPX-846,Q9H9F9,0,ECO:0000353
CPX-846,Q9ULG1,0,ECO:0000353
CPX-846,Q9Y230,0,ECO:0000353
CPX-846,Q9Y265,0,ECO:0000353
CPX-846,Q9Y5K5,0,ECO:0000353
CPX-8462,Q6XR72,2,ECO:0000353
CPX-8463,Q6XR72,1,ECO:0000353
CPX-8463,Q9BRI3,1,ECO:0000353
CPX-8464,Q6XR72,1,ECO:0000353
CPX-8464,Q99726,1,ECO:0000353
CPX-8465,O14863,1,ECO:0000353
CPX-8465,Q6XR72,1,ECO:0000353
CPX-8467,Q92819,0,ECO:0000353
CPX-8468,Q13002,4,ECO:0000353
CPX-847,P35225,1,ECO:0000353
CPX-847,Q14627,1,ECO:0000353
CPX-847,Q86XT9,1,ECO:0000353
CPX-848,P57081,1,ECO:0000353
CPX-848,Q9UBP6,1,ECO:0000353
CPX-8481,Q92839,0,ECO:0000353
CPX-85,Q13257,2,ECO:0000353
CPX-85,Q9Y6D9,2,ECO:0000353
CPX-850,P07355,2,ECO:0000353
CPX-850,P60903,2,ECO:0000353
CPX-850,Q09666,1,ECO:0000353
CPX-8502,P22309,0,ECO:0000353
CPX-8503,Q13002,3,ECO:0005544
CPX-8503,Q16478,2,ECO:0005544
CPX-8521,Q13003,3,ECO:0005544
CPX-8521,Q16478,3,ECO:0005544
CPX-8522,P39086,3,ECO:0005544
CPX-8522,Q16478,2,ECO:0005544
CPX-8523,P39086,4,ECO:0000353
CPX-8524,Q13003,4,ECO:0005544
CPX-8525,P39086,2,ECO:0005544
CPX-8525,Q13002,2,ECO:0005544
CPX-8525,Q16478,2,ECO:0005544
CPX-853,P07355,2,ECO:0005543
CPX-853,P60903,2,ECO:0005543
CPX-8543,O60656,0,ECO:0000353
CPX-8545,P39086,3,ECO:0005544
CPX-8545,Q13002,3,ECO:0005544
CPX-8550,P39086,3,ECO:0005544
CPX-8550,Q13003,3,ECO:0005544
CPX-8552,O60656,0,ECO:0000353
CPX-8552,P22309,0,ECO:0000353
CPX-8553,Q13002,3,ECO:0005544
CPX-8553,Q13003,3,ECO:0005544
CPX-8555,P39086,2,ECO:0005544
CPX-8555,Q13003,2,ECO:0005544
CPX-8555,Q16478,2,ECO:0005544
CPX-8556,P39086,1,ECO:0005544
CPX-8556,Q13002,1,ECO:0005544
CPX-8556,Q13003,1,ECO:0005544
CPX-8556,Q16478,1,ECO:0005544
CPX-8557,P16662,0,ECO:0000353
CPX-8557,P22309,0,ECO:0000353
CPX-856,P07355,2,ECO:0005543
CPX-856,P60903,2,ECO:0005543
CPX-856,Q14527,2,ECO:0005543
CPX-8562,O60656,0,ECO:0000353
CPX-8562,P16662,0,ECO:0000353
CPX-8570,P55072,6,ECO:0000353
CPX-8570,Q9BUN8,4,ECO:0000353
CPX-8571,P18507,1,ECO:0000353
CPX-8571,P28472,3,ECO:0000353
CPX-8571,P48169,1,ECO:0000353
CPX-8572,P05106,1,ECO:0005547
CPX-8572,P26006,1,ECO:0005547
CPX-8573,P28472,2,ECO:0005547
CPX-8573,P34903,2,ECO:0005547
CPX-8573,Q9UN88,1,ECO:0005547
CPX-8574,P18507,1,ECO:0005546
CPX-8574,P47870,2,ECO:0005546
CPX-8574,P48169,2,ECO:0005546
CPX-8575,P28472,2,ECO:0005546
CPX-8575,P31644,2,ECO:0005546
CPX-8575,Q99928,1,ECO:0005546
CPX-8576,P18507,1,ECO:0005546
CPX-8576,P31644,2,ECO:0005546
CPX-8576,P47870,2,ECO:0005546
CPX-8577,P18507,1,ECO:0005546
CPX-8577,P47869,2,ECO:0005546
CPX-8577,P47870,2,ECO:0005546
CPX-8578,O14764,1,ECO:0005547
CPX-8578,P14867,2,ECO:0005547
CPX-8578,P47870,2,ECO:0005547
CPX-8579,P28472,2,ECO:0005546
CPX-8579,P34903,2,ECO:0005546
CPX-8579,Q99928,1,ECO:0005546
CPX-8580,P18507,1,ECO:0005546
CPX-8580,P34903,2,ECO:0005546
CPX-8580,P47870,2,ECO:0005546
CPX-8581,P18507,1,ECO:0005546
CPX-8581,P47870,2,ECO:0005546
CPX-8581,Q16445,2,ECO:0005546
CPX-860,Q07817,1,ECO:0000353
CPX-860,Q16611,1,ECO:0000353
CPX-8601,P30153,1,ECO:0005546
CPX-8601,P67775,1,ECO:0005546
CPX-8601,Q13033,4,ECO:0005546
CPX-8601,Q9ULQ0,1,ECO:0005546
CPX-8601,Q9Y3A3,1,ECO:0005546
CPX-8604,O43815,4,ECO:0005546
CPX-8604,P30153,1,ECO:0005546
CPX-8604,P67775,1,ECO:0005546
CPX-8604,Q5VSL9,1,ECO:0005546
CPX-8604,Q9Y3A3,1,ECO:0005546
CPX-8605,O43815,4,ECO:0005546
CPX-8605,P30153,1,ECO:0005546
CPX-8605,P67775,1,ECO:0005546
CPX-8605,Q9ULQ0,1,ECO:0005546
CPX-8605,Q9Y3A3,1,ECO:0005546
CPX-8606,P30153,1,ECO:0005546
CPX-8606,P67775,1,ECO:0005546
CPX-8606,Q5VSL9,1,ECO:0005546
CPX-8606,Q9NRL3,4,ECO:0005546
CPX-8606,Q9Y3A3,1,ECO:0005546
CPX-8607,P30153,1,ECO:0005546
CPX-8607,P67775,1,ECO:0005546
CPX-8607,Q9NRL3,4,ECO:0005546
CPX-8607,Q9ULQ0,1,ECO:0005546
CPX-8607,Q9Y3A3,1,ECO:0005546
CPX-8623,Q8NDV7,0,ECO:0005547
CPX-8623,Q9H9G7,0,ECO:0005547
CPX-8623,Q9HCK5,0,ECO:0005547
CPX-8623,Q9UKV8,0,ECO:0005547
CPX-8623,Q9UL18,0,ECO:0005547
CPX-8624,Q9H9G7,0,ECO:0005547
CPX-8624,Q9HCK5,0,ECO:0005547
CPX-8624,Q9UKV8,0,ECO:0005547
